station,particulate_matter ,datetime,value
Simara,PM1,2019-08-04T15:42:53Z,3.3
Simara,PM1,2019-08-04T15:57:23Z,3.2
Simara,PM1,2019-08-04T16:07:22Z,3.3
Simara,PM1,2019-08-04T16:17:34Z,3.2
Simara,PM1,2019-08-04T16:22:39Z,3.4
Simara,PM1,2019-08-04T17:18:32Z,3.3
Simara,PM1,2019-08-04T17:27:38Z,3.5
Simara,PM1,2019-08-04T17:37:45Z,3.4
Simara,PM1,2019-08-04T17:57:39Z,3.5
Simara,PM1,2019-08-04T18:17:27Z,3.6
Simara,PM1,2019-08-04T18:37:43Z,3.5
Simara,PM1,2019-08-04T18:47:36Z,3.6
Simara,PM1,2019-08-04T18:52:25Z,3.7
Simara,PM1,2019-08-04T19:07:24Z,3.6
Simara,PM1,2019-08-04T19:36:27Z,3.5
Simara,PM1,2019-08-04T20:27:43Z,4.1
Simara,PM1,2019-08-04T20:37:51Z,4.0
Simara,PM1,2019-08-04T20:47:45Z,3.8
Simara,PM1,2019-08-04T21:17:49Z,3.6
Simara,PM1,2019-08-04T21:27:33Z,3.7
Simara,PM1,2019-08-04T21:37:55Z,3.6
Simara,PM1,2019-08-04T21:47:32Z,3.5
Simara,PM1,2019-08-04T22:17:39Z,3.9
Simara,PM1,2019-08-04T22:27:25Z,4.2
Simara,PM1,2019-08-04T22:37:25Z,8.1
Simara,PM1,2019-08-04T22:47:21Z,3.9
Simara,PM1,2019-08-04T22:57:23Z,3.7
Simara,PM1,2019-08-04T23:17:54Z,3.5
Simara,PM1,2019-08-04T23:37:56Z,3.3
Simara,PM1,2019-08-04T23:47:56Z,3.4
Simara,PM1,2019-08-05T00:27:48Z,3.3
Simara,PM1,2019-08-05T01:17:22Z,3.4
Simara,PM1,2019-08-05T01:37:29Z,3.3
Simara,PM1,2019-08-05T01:47:27Z,3.2
Simara,PM1,2019-08-05T01:57:54Z,4.6
Simara,PM1,2019-08-05T02:07:43Z,4.2
Simara,PM1,2019-08-05T02:17:26Z,4.0
Simara,PM1,2019-08-05T02:27:57Z,3.8
Simara,PM1,2019-08-05T02:37:23Z,3.6
Simara,PM1,2019-08-05T02:47:45Z,3.3
Simara,PM1,2019-08-05T03:07:47Z,3.2
Simara,PM1,2019-08-05T03:17:27Z,3.1
Simara,PM1,2019-08-05T03:27:36Z,3.2
Simara,PM1,2019-08-05T03:37:37Z,3.1
Simara,PM1,2019-08-05T04:07:46Z,3.0
Simara,PM1,2019-08-05T04:17:46Z,3.1
Simara,PM1,2019-08-05T04:27:22Z,3.2
Simara,PM1,2019-08-05T05:47:41Z,3.7
Simara,PM1,2019-08-05T06:27:45Z,4.1
Simara,PM1,2019-08-05T06:37:36Z,4.3
Simara,PM1,2019-08-05T06:47:23Z,4.4
